id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
28706771,"Secret Loft, with a cozy terrace and amazing view",195796240,Abitarenext,Isole,Dorsoduro,45.43618,12.32513,Entire home/apt,109,2,52,2021-10-10,1.85,12,226,25,M02704211124
28711981,OPEN SPACE fra architettura e pittura a Venezia,11869382,Arianna,Isole,Castello,45.43695,12.34541,Entire home/apt,150,7,14,2019-10-17,0.44,1,175,0,
28716220,Lory Apartment,12342250,Alessandra,Terraferma,Bissuola,45.4944,12.25533,Entire home/apt,56,1,5,2020-10-17,0.14,3,24,0,
28727694,Modern Apartment in the centre of Venice,72146639,Alex,Isole,San Marco,45.43312,12.3302,Entire home/apt,57,3,33,2019-10-09,0.86,1,138,9,
28733361,LOW COST SINGLE ROOM,35877431,Xiaoyang,Terraferma,San Lorenzo XXV Aprile,45.49055,12.24364,Private room,18,1,2,2018-10-02,0.05,1,0,0,
28757696,Ca' Martinengo de le Pale,216916937,Francesco,Isole,Castello,45.43724,12.33807,Entire home/apt,85,1,88,2021-10-30,2.32,1,64,29,ID M0270425890
28761235,Venice Vacation NS 1,216948671,Venice Vacation NS,Terraferma,Piave 1860,45.48221,12.23551,Private room,50,1,57,2019-10-23,1.49,3,322,8,
28762192,Venice Vacation NS 3,216948671,Venice Vacation NS,Terraferma,Piave 1860,45.48221,12.23551,Private room,72,1,28,2019-10-12,0.83,3,362,4,
28767644,"Luxury Apartment 4 People, near St. Mark's Square",69921858,Corte Nova S.R.L,Isole,Castello,45.43702,12.34601,Hotel room,240,3,0,,,9,362,0,
28771262,Biennale -2 apartments - canal view-6/8 persons,289615,Valentina,Isole,Castello,45.43391,12.35629,Entire home/apt,263,2,17,2019-09-12,0.48,44,316,2,
28799045,Charmy Venice Italy,217178413,Andrea,Isole,Castello,45.43865,12.34441,Entire home/apt,150,4,0,,,1,0,0,
28806478,Convenient apartment for Venice,127344619,Giovanni,Terraferma,Favaro,45.50644,12.28259,Entire home/apt,60,3,20,2019-02-18,0.54,1,0,0,
28820537,Il Mezzanino di Palazzo Torniello,46914920,Andrea,Isole,Cannaregio,45.44377,12.33044,Entire home/apt,74,2,28,2019-10-19,0.73,3,299,8,
28820932,Attic Room @ Locanda Antico Fiore,3060084,Giacomo,Isole,San Polo,45.4361,12.33112,Private room,73,1,1,2020-10-26,0.07,7,205,0,
28848895,Suite in Venice on Ormesini Canal - The Sun Room,18151381,Fran,Isole,Cannaregio,45.446026,12.327656,Private room,39,1,212,2021-09-12,5.51,11,317,8,
28857367,Moon Room - Double room + Private Bath+Air Con,18151381,Fran,Isole,Cannaregio,45.446033,12.327651,Private room,38,1,170,2019-12-17,4.42,11,318,23,
28857743,Ca della Filigrana è sanificata con l'OZONO,217236355,Cristina,Isole,Murano,45.45987,12.34924,Entire home/apt,90,2,39,2021-07-01,1.03,1,336,3,
28858662,"Suite Campo Santa Fosca 1, Private Room Canal View",217027766,Adelina,Isole,Cannaregio,45.44231,12.33185,Private room,34,1,12,2018-10-25,0.31,2,0,0,
28859548,"Suite Campo Santa Fosca 4, Private Room Canal View",217027766,Adelina,Isole,Cannaregio,45.4429,12.33095,Private room,40,1,24,2019-01-20,0.62,2,0,0,
28876975,Una mansarda favolosa,29434236,Anna,Terraferma,Chirignago,45.48203,12.20489,Entire home/apt,60,3,2,2019-04-27,0.05,2,365,0,
28884005,Dimora dei Portici con vista,101598912,Mauro,Terraferma,San Lorenzo XXV Aprile,45.49415,12.24209,Entire home/apt,85,5,29,2021-08-01,0.90,1,102,4,M0270427080
28888340,Bridge of sights suite - 1 minute from San Marco!,73934712,Tour Apartments,Isole,Castello,45.43469,12.34217,Entire home/apt,129,2,46,2021-10-12,1.22,16,343,12,M0270429519
28975352,Camera Gianluca,218382241,Gianluca,Isole,San Polo,45.439,12.32814,Private room,190,1,0,,,3,0,0,
28976565,Camera Hemingway,218382241,Gianluca,Isole,Santa Croce,45.43982,12.3266,Private room,190,1,0,,,3,0,0,
28978029,Casa Fedora Dependance Luxury - G,63194257,Edoardo,Isole,Cannaregio,45.43874,12.34055,Entire home/apt,139,2,13,2019-09-29,0.34,7,339,0,
28994517,Camera Rialto,218382241,Gianluca,Isole,San Polo,45.43914,12.32816,Private room,180,1,0,,,3,0,0,
29004368,Ca' Masorin flat in  Venezia Murano's island,218253532,Daniela,Isole,Murano,45.45947,12.3529,Entire home/apt,90,2,30,2019-10-19,0.84,1,249,0,
29028510,Ca' Molin Cuoridoro - Massari,3972291,Caroline E Marco,Isole,San Marco,45.43516,12.33411,Entire home/apt,283,3,10,2019-05-25,0.64,40,321,2,
29028696,Ca' Molin Cuoridoro - Guarana,3972291,Caroline E Marco,Isole,San Marco,45.43507,12.33623,Entire home/apt,259,3,19,2021-09-15,0.73,40,336,11,
29049290,Don Buttacalice,218909983,Giuseppe,Terraferma,Campalto,45.4863,12.2938,Entire home/apt,56,1,8,2018-12-30,0.21,1,64,0,
29053977,Cà Bellato canal view,38623763,Elisabetta,Isole,San Polo,45.43695,12.33255,Entire home/apt,99,3,24,2020-01-01,0.70,3,1,0,
29054990,Cosy apartment in the heart of Venice,5602851,Francesco,Isole,San Polo,45.43817,12.33398,Entire home/apt,82,2,3,2021-08-12,0.14,1,64,1,
29056606,Comfortable apartment in strategic position,140730604,Chiara,Terraferma,San Lorenzo XXV Aprile,45.50085,12.239,Entire home/apt,99,3,4,2019-07-08,0.14,1,346,0,
29066989,VekaCasa-Room1 a 10 min from Venice,25341542,Vesna,Terraferma,Marghera,45.47791,12.22047,Private room,35,2,20,2019-06-14,0.52,1,64,0,
29072174,Cà Paradiso,188112161,Enrico,Isole,San Polo,45.43904,12.33462,Entire home/apt,115,4,45,2019-10-15,1.18,1,109,5,
29072193,Succombez au charme d'un palazzo classé du XVe siècle,15337957,Marie,Isole,San Marco,45.4336,12.32953,Entire home/apt,280,3,31,2021-09-19,0.82,8,340,9,
29072377,Flat 1 minute from San Marco square,16705466,Nikos,Isole,Castello,45.43512,12.34175,Entire home/apt,69,3,89,2021-10-21,2.33,4,86,8,
29075590,S. MARK/Biennale 6PAX 2BATH TOP location,92120331,Snh,Isole,Castello,45.43502,12.34504,Entire home/apt,91,7,92,2021-07-07,2.78,4,354,29,M0270427207
29080015,MODERN FLATS IN SAN MARCO 1,401113,Elia,Isole,San Marco,45.43692,12.33488,Entire home/apt,162,2,12,2021-05-23,0.35,5,313,3,M0270427539
29097042,"A shared room, 15 min da Venezia",15718434,Natalia,Terraferma,Piave 1860,45.4908,12.23298,Shared room,19,1,8,2019-09-08,0.27,5,180,0,
29114942,Corner of Paradise - Venice / Venezia,9183768,Mario,Isole,Santa Croce,45.4412,12.32924,Entire home/apt,79,2,90,2021-10-17,2.60,1,351,28,
29118704,ELSA charming flat close to Rialto Bridge!,1438903,Barbara,Isole,San Polo,45.43835,12.33334,Entire home/apt,283,7,3,2019-09-20,0.09,17,140,0,
29128165,MARCO POLO RESIDENCE,129092793,Venice,Terraferma,Piave 1860,45.48538,12.24223,Private room,50,1,29,2020-02-17,0.77,4,358,0,
29144881,PALAZZO MOROSINI BRANDOLIN  Romantic Apartment,219611328,Roberto,Isole,San Polo,45.44026,12.33301,Entire home/apt,128,2,20,2020-02-23,0.59,1,232,2,M0270427102
29147428,Casa Fedora Venice Centre - Dependance Superior,63194257,Edoardo,Isole,Castello,45.43736,12.34247,Entire home/apt,119,2,24,2020-02-24,0.64,7,339,0,
29152465,CASA GO'  BURANO - IP 0270424679,219030987,Laura E Francesco,Isole,Burano,45.4857,12.41907,Entire home/apt,89,2,21,2019-08-28,0.64,1,1,0,
29171426,Rooftop Terrace Penthouse & 360° Views | Venice5th,219813748,Barbara,Isole,Castello,45.43689,12.33966,Entire home/apt,184,2,84,2021-10-29,2.23,1,279,26,
29176552,Near BIENNALE & St.Mark's Sq cosy flat WI-FI,219848114,Alvise,Isole,Castello,45.43608,12.34703,Entire home/apt,1200,13,24,2019-05-22,0.63,1,0,0,
29198645,Moon Room in Venice double room + private bath AC,18151381,Fran,Isole,Cannaregio,45.446041,12.32764,Private room,38,1,6,2020-07-09,0.27,11,318,3,
29200429,Dorsoduro 232,91636027,Donatella,Isole,Dorsoduro,45.42993,12.33234,Entire home/apt,130,2,91,2021-09-08,2.39,3,208,30,
29202871,DOGE'S HOME - Confortevole e moderno appartamento,220038083,Giorgia & Cristina,Terraferma,San Lorenzo XXV Aprile,45.48938,12.25262,Entire home/apt,65,2,54,2019-09-15,1.51,1,0,0,
29207534,Ca' Via Della Seta,669047,Views On Venice,Isole,San Marco,45.43483,12.33296,Entire home/apt,360,5,16,2021-11-26,4.49,82,271,10,M0270424927
29212933,Residence Santa Croce,66497599,Constantin,Isole,Santa Croce,45.43694,12.32324,Entire home/apt,88,1,108,2021-09-19,2.85,1,264,12,
29232006,LINA'S APARTMENT VENEZIA-MESTRE,220220091,Paola,Terraferma,Carpenedo,45.50023,12.24737,Entire home/apt,106,2,3,2019-07-20,0.08,1,0,0,
29255439,Susy Biennale Apartment -canal view and gardens,220407915,Susanna,Isole,Castello,45.42989,12.35693,Entire home/apt,78,2,32,2021-10-15,0.88,1,179,15,M0270427243
29273437,standard room,25887822,Teresa,Terraferma,Piave 1860,45.49125,12.23562,Hotel room,53,1,12,2019-10-06,0.32,3,365,2,
29274894,dormire come a casa tua dietro Piazza San Marco,174569424,Annita,Isole,Castello,45.43618,12.34254,Entire home/apt,140,2,20,2021-08-02,0.63,3,346,5,
29276935,A1舒适双人房comfortable double room,220565353,Sara,Terraferma,Piave 1860,45.48523,12.23372,Private room,45,1,66,2019-10-05,1.96,5,179,28,
29296827,SMART HOLIDAY,220696036,Jakob,Isole,Cannaregio,45.4429,12.32928,Private room,100,2,0,,,1,365,0,
29302422,Ve-nice Suite Rialto view RT-12,22423242,Stefano,Isole,San Polo,45.43752,12.3342,Entire home/apt,219,2,57,2021-11-14,1.51,10,280,11,
29305588,Double Room Shared Bathroom - Best Holidays Venice,25022476,Antonio,Isole,San Polo,45.4399,12.3341,Private room,65,1,94,2021-09-15,2.73,8,363,12,
29305593,Double Shared Bathroom - Venice Center,25022476,Antonio,Isole,San Polo,45.43879,12.3319,Hotel room,65,1,30,2021-07-21,0.81,8,363,1,
29306183,"Condominio a Venezia Vicino alla Stazione, Comodo",207719785,Davide,Isole,Cannaregio,45.44615,12.32347,Private room,50,1,2,2018-12-11,0.05,1,0,0,
29321591,Residence Cavalletti in Cannaregio / 2 apartments,289615,Valentina,Isole,Cannaregio,45.44366,12.32116,Entire home/apt,263,2,9,2021-08-15,0.27,44,342,4,
29334993,MARTA'S HOME VENEZIA,26347085,Davide,Terraferma,Marghera Catene,45.48307,12.21507,Entire home/apt,50,90,0,,,3,188,0,
29346336,The Love Hut by S.Lucia Station - SANITIZED,220670299,Enrico,Isole,Cannaregio,45.44394,12.32192,Entire home/apt,71,2,58,2019-11-08,1.67,1,0,2,
29346806,Sunny Nest Canal View - SANITIZED,220672276,Fulvio,Isole,Cannaregio,45.44611,12.32418,Entire home/apt,101,2,114,2021-11-25,3.00,1,244,29,
29352576,Soggiorno in antica Torre Veneziana del VIII,177480920,Hotel Santo Stefano,Isole,San Marco,45.43294,12.32932,Private room,100,1,4,2018-11-02,0.11,1,0,0,
29355454,Ca' del Ramo D'oro,3972291,Caroline E Marco,Isole,Castello,45.43637,12.34269,Entire home/apt,236,3,0,,,40,338,0,
29376835,TWIN ROOM 102,221315746,Ali,Terraferma,Campalto,45.48652,12.29853,Private room,340,1,1,2019-07-28,0.03,1,179,0,
29411584,B&B CA’DOR ROOM 4 CENTER VENICE,152285589,Nicola,Isole,Cannaregio,45.44087,12.33622,Hotel room,65,2,58,2021-08-31,1.56,3,98,38,
29425943,Comfortable apartment near St.Mark’s square,15490832,Emili,Isole,Dorsoduro,45.43477,12.3242,Entire home/apt,68,2,149,2021-07-05,4.38,2,0,17,
29440020,IL GIGLIO San Marco Luxury Apartment/Amazing View,77717973,Marco,Isole,San Marco,45.43261,12.33329,Entire home/apt,253,2,78,2021-11-22,2.42,4,236,27,
29445862,Apartameto Paola Ca'd'Oro,219025530,Jacek,Isole,Cannaregio,45.44078,12.33336,Entire home/apt,114,2,51,2021-11-15,1.65,1,337,19,
29446390,Appartamento Al Corso a Mestre. No Wi-Fi.,221800984,Antonio,Terraferma,Piave 1860,45.48135,12.23945,Entire home/apt,105,3,7,2021-11-01,0.26,1,27,2,
29453913,Sant'Agostin Apartment,156216830,Pietro,Isole,Santa Croce,45.43957,12.3271,Entire home/apt,95,2,28,2019-08-16,0.75,2,328,0,
29473377,Apt. Zen Canal View (600m from Rialto's Bridge),2634978,City Apartments,Isole,Cannaregio,45.44368,12.33735,Entire home/apt,133,3,0,,,118,316,0,
29474922,LRM Guest House in Venice Lagoon,221996161,Peter,Isole,San Polo,45.43855,12.33401,Private room,43,1,9,2019-03-13,0.26,1,0,0,
29481103,RESIDENZA QUADRI,3736168,EasyRentals,Isole,San Marco,45.43477,12.33863,Entire home/apt,89,1,47,2021-09-12,1.41,27,0,14,
29481316,Appartamento tipico con corte privata,35297989,Francesca,Isole,Santa Croce,45.44153,12.32769,Entire home/apt,90,3,63,2021-09-26,1.76,1,283,8,
29501265,Apartment Rossini (250m from Rialto's Bridge),2634978,City Apartments,Isole,San Polo,45.43819,12.33147,Entire home/apt,195,3,34,2019-08-13,1.01,118,304,18,
29504520,"Carlotta's Place, cozy apartment in Mestre",280329815,Claudia,Terraferma,Piave 1860,45.49063,12.23954,Entire home/apt,35,2,92,2021-08-01,2.50,1,330,33,
29505444,Villa Contarini B&B - Family,222195380,Sven,Isole,Lido,45.41168,12.3678,Private room,150,1,14,2019-09-15,0.37,3,363,0,
29510973,Luxury Garden Mansion R&R,173200514,Rent&Relax,Isole,Dorsoduro,45.43547,12.31583,Entire home/apt,151,1,4,2019-10-11,0.11,43,309,1,
29529017,Suite Jacuzzi in a 15th century palace,91945371,Davide,Isole,Castello,45.43878,12.34311,Private room,78,1,7,2019-12-14,0.19,12,0,2,
29532305,Large room for young travelers,222375139,Andrea,Isole,Cannaregio,45.44341,12.32256,Private room,40,1,10,2019-01-26,0.27,1,0,0,
29537731,Industrial Loft Venice R&R,173200514,Rent&Relax,Isole,Castello,45.43509,12.35656,Entire home/apt,125,1,17,2019-03-29,0.46,43,339,1,
29552142,Cabina in catamarano a Venezia | B&B Venezia,222501704,Paul,Isole,Sant'Elena,45.426,12.36504,Private room,135,1,2,2018-11-04,0.05,1,0,0,
29557936,Apartment Foscolo (Venice Historical Centre),2634978,City Apartments,Isole,Castello,45.43767,12.34766,Entire home/apt,152,3,15,2019-06-14,0.44,118,0,0,
29559420,Miracoli Terrace (300mt from Rialto's Bridge),2634978,City Apartments,Isole,Cannaregio,45.43883,12.34006,Entire home/apt,138,3,2,2020-08-22,0.12,118,307,0,
29567359,Appartamento La Forcola Venezia,21729800,Francesco,Isole,Castello,45.43655,12.34877,Entire home/apt,160,2,10,2019-05-17,0.29,1,7,0,
29602248,"Loft Blenner, central Venice,  terrace on canal",222820121,Tiziana,Isole,Cannaregio,45.43892,12.33775,Entire home/apt,100,1,89,2021-11-21,2.38,3,252,33,M0270428860
29603997,VENEZIA Mestre tutti i servizi,222538352,Chiara,Terraferma,Santa Barbara,45.4847,12.21305,Private room,40,1,0,,,1,0,0,
29620022,The Pink House - romantic Canal view,222956338,Elena,Isole,Cannaregio,45.445946,12.319889,Entire home/apt,98,3,63,2021-09-09,1.87,1,288,19,IP0270424690
29640692,BIENNALE & S. MARK terrace apt TOP LOCATION!,220738219,Tim,Isole,Castello,45.43505,12.34485,Entire home/apt,70,7,60,2021-10-04,1.60,2,0,24,M0270426907
29647670,A2标准双人间,220565353,Sara,Terraferma,Piave 1860,45.48519,12.23306,Private room,50,1,68,2021-07-15,1.83,5,365,9,
29648829,A3（venice  mestre  train station） 温馨双人间,220565353,Sara,Terraferma,Piave 1860,45.4858,12.23295,Hotel room,55,1,62,2019-09-22,1.74,5,365,21,
29648972,A5(sweet double room),220565353,Sara,Terraferma,Piave 1860,45.48663,12.2332,Private room,55,1,79,2019-10-06,2.21,5,365,26,
29649140,中意旅社A6（单间）近火车站,220565353,Sara,Terraferma,Piave 1860,45.48688,12.23521,Private room,35,1,102,2021-10-16,2.86,5,362,33,
29695866,Residenza Sara -   L.T. M0270426666,57249358,Roberta,Isole,Dorsoduro,45.4348,12.32328,Entire home/apt,113,4,4,2019-05-06,0.13,2,239,1,
29707544,"S. Tomà - Camera ""Sardea""",84543765,Maurizio&Francesca,Isole,San Marco,45.43463,12.32836,Private room,59,2,124,2021-10-29,3.44,7,314,39,
29740041,Rialto Mercato Melusina apartment 3,9017175,Andrea,Isole,San Polo,45.43863,12.33505,Entire home/apt,79,2,13,2019-03-28,0.38,15,327,1,
29752258,PALAZZETTO CAVALLI - WHITE ROOM on the canal,177998145,Alessandra,Isole,San Polo,45.43765,12.33088,Entire home/apt,90,3,80,2021-08-11,2.21,2,77,16,
29759316,TETTI Apartment only 5 Minutes from St Mark's Square,223894432,Guido,Isole,Castello,45.43523,12.34571,Entire home/apt,128,2,78,2021-10-31,2.20,2,124,27,
29767649,PALAZZETTO CAVALLI- ORANGE ROOM view on the canal,177998145,Alessandra,Isole,San Polo,45.43765,12.33088,Entire home/apt,99,6,54,2020-01-26,1.57,2,86,7,
29773829,Rialto Mercato Melusina Apartment 4,9017175,Andrea,Isole,San Polo,45.43848,12.32955,Entire home/apt,63,1,64,2020-12-21,1.77,15,315,17,
29774356,"Luxury ""House of Joy""-Great 4 Families or Friends",31967058,Gioia,Isole,Dorsoduro,45.43381,12.32378,Entire home/apt,200,3,28,2020-07-24,0.84,1,322,1,
29774699,Rialto Mercato Melusina Apartment 5,9017175,Andrea,Isole,San Polo,45.43679,12.33116,Entire home/apt,95,1,29,2021-11-20,0.80,15,307,9,
29815301,"""Terrace"" Apartment 2pax, near St'Mark Square",69921858,Corte Nova S.R.L,Isole,Castello,45.43702,12.34601,Hotel room,130,3,9,2020-08-23,0.26,9,362,0,
29821983,"Ca' del Pittore in Dorsoduro, Fine Arts district",12113015,Mario,Isole,Dorsoduro,45.4309,12.33171,Entire home/apt,160,3,32,2019-10-15,0.95,18,354,5,
29827621,Ca' Salicornia - Camera “Crevan”,84543765,Maurizio&Francesca,Isole,Castello,45.43953,12.34213,Private room,59,1,54,2020-01-27,1.59,7,358,2,M0270427504
29842075,Cozy Quiet Venice Guglie Apartment M0270427449,224446903,Stefano & Pinuccia,Isole,Cannaregio,45.44409,12.32351,Entire home/apt,93,2,49,2021-11-06,1.55,1,343,10,M0270427449
29868433,"Cà Robberstad - Luminous, modern, quiet - Rialto",371044163,Loredana,Isole,Cannaregio,45.44132,12.33418,Entire home/apt,231,2,16,2021-09-18,0.45,1,170,2,
29875942,Casa Michiel nella viva Venezia,224668654,Federico E Giovanna,Isole,Cannaregio,45.44456,12.33222,Entire home/apt,98,3,22,2019-12-12,0.69,1,241,3,
29894862,Quadruple Room Private Bathroom @ MaisonSanMarco,224793696,Claudio,Isole,San Marco,45.43411,12.33202,Private room,80,2,2,2021-09-10,0.06,3,175,1,
29895700,Junior suite canal view @ MaisonSanMarco,224793696,Claudio,Isole,San Marco,45.43449,12.3322,Private room,81,2,5,2021-11-14,0.22,3,136,3,
29900809,Double Room with Private Bathroom @ MaisonSanMarco,224793696,Claudio,Isole,San Marco,45.43612,12.33154,Private room,61,2,5,2021-07-28,0.37,3,191,1,
29918964,Economy room with a private bathroom,15718434,Natalia,Terraferma,Piave 1860,45.4888,12.23426,Private room,39,2,15,2019-10-07,0.42,5,365,0,
29940846,Romantic Apartment with Garden & Rooftop Views,223894432,Guido,Isole,Castello,45.43701,12.34694,Entire home/apt,200,2,105,2021-10-26,2.94,2,145,38,
29952324,San Marco Melusina Apartment,9017175,Andrea,Isole,San Marco,45.433559,12.336112,Entire home/apt,95,2,11,2021-09-30,0.31,15,319,4,
29973848,"Campiello Chiesa, Venezia",12182373,Luca,Isole,Santa Croce,45.43966,12.32749,Entire home/apt,99,2,41,2020-01-07,1.29,2,87,2,
29979020,Road To Venice Apartment: 15 minutes from Venice,225382344,Vito,Terraferma,Marghera Catene,45.47625,12.20651,Entire home/apt,50,2,88,2021-11-07,2.39,2,155,22,
29979715,"Ca' Vittoria, a different way to stay in Venice...",12113015,Mario,Isole,San Marco,45.43541,12.33587,Entire home/apt,495,3,12,2021-07-17,0.40,18,333,4,M0270427578.
29987212,Venice vacation NS 2,216948671,Venice Vacation NS,Terraferma,Piave 1860,45.48221,12.23551,Private room,44,1,49,2019-07-03,1.53,3,354,5,
30032981,Single room with shared bathroom,204043952,Alam,Terraferma,Piave 1860,45.48416,12.23162,Private room,34,1,5,2019-04-28,0.15,3,0,0,
30033139,Ca' Bellotto,225723764,Lorenzo,Isole,Cannaregio,45.44838,12.32858,Entire home/apt,103,2,32,2020-02-09,1.00,1,156,7,IP0270424529
30033743,Triple room with shared bathroom,204043952,Alam,Terraferma,Piave 1860,45.48416,12.23162,Private room,39,1,13,2019-05-14,0.40,3,0,0,
30036447,Five Valle Biennale,224599093,Sara,Isole,Castello,45.43273,12.36038,Entire home/apt,100,3,3,2019-05-06,0.09,1,365,0,
30039299,"Calle Nova, 15 min  for San Marco, 2 min  Biennale",139627704,Giusy & Fabrizio,Isole,Castello,45.43267,12.35305,Entire home/apt,135,3,23,2019-06-17,0.72,23,0,0,
30044194,ATTIC FLOOR VENICE APARTMENT,84931602,Riccardo,Terraferma,San Lorenzo XXV Aprile,45.49252,12.24074,Entire home/apt,54,2,53,2019-07-14,1.45,4,248,0,
30060832,Appartamento a Venezia nel Ghetto Ebraico,129835471,Nicoletta,Isole,Cannaregio,45.44536,12.32589,Entire home/apt,85,3,39,2019-07-18,1.18,4,145,5,
30067616,Watch the Gondolas Float by from a Canal-View Pad,4806020,Iber,Isole,Cannaregio,45.44275,12.33298,Entire home/apt,165,2,184,2021-11-21,5.05,6,219,51,
30078293,Cozy new apartment on gran canal,73934712,Tour Apartments,Isole,Santa Croce,45.4412,12.32409,Entire home/apt,69,2,88,2021-10-18,2.41,16,325,31,M0270426162
30078544,Private stunning views on venice,73934712,Tour Apartments,Isole,Santa Croce,45.44098,12.32798,Entire home/apt,119,3,107,2021-11-03,3.23,16,286,25,M0270427441
30084542,B&B BASE VENEZIA ELEGANCE,197491012,Barbara & Sergio,Terraferma,Piave 1860,45.48508,12.23583,Private room,50,2,71,2021-11-01,2.17,3,72,16,
30099273,Da Elena a Venezia,19037111,Elżbieta,Terraferma,Piave 1860,45.48741,12.23528,Entire home/apt,76,2,36,2019-07-23,1.12,2,335,10,M0270426849
30102306,Residenza Emilia - free Wifi near S. Marco square,53941305,Francesco,Isole,Cannaregio,45.44142,12.34171,Entire home/apt,85,2,20,2019-08-29,0.59,1,188,0,
30116842,Ca’ Corte Bonazza,226296831,Michela,Isole,Dorsoduro,45.4349,12.32059,Entire home/apt,120,2,114,2021-11-13,3.51,1,197,30,
30136787,B&B BASE VENEZIA STYLISH,197491012,Barbara & Sergio,Terraferma,Piave 1860,45.48494,12.23749,Private room,45,2,31,2019-08-31,0.87,3,0,0,
30138970,NICE DOUBLE ROOM IN VENICE,226458292,Hotel San Giorgio,Isole,San Marco,45.43442,12.33321,Hotel room,99,1,10,2019-04-05,0.67,5,359,5,
